,time,weathercode (wmo code),temperature_2m_mean (°C),rain_sum (mm),Province
60792,2019-06-19,65,21.170832,18.1,Sumatera Utara
60793,2019-06-20,63,20.720833,15.2,Sumatera Utara
60794,2019-06-21,61,20.47083,15.9,Sumatera Utara
60795,2019-06-22,51,20.4375,1.3000001,Sumatera Utara
60796,2019-06-23,51,20.837503,0.5,Sumatera Utara
60797,2019-06-24,3,20.825,0.0,Sumatera Utara
60798,2019-06-25,51,21.287502,0.3,Sumatera Utara
60799,2019-06-26,53,20.862497,0.8,Sumatera Utara
60800,2019-06-27,51,21.025,0.3,Sumatera Utara
60801,2019-06-28,51,21.220835,0.2,Sumatera Utara
60802,2019-06-29,63,21.0875,6.9,Sumatera Utara
60803,2019-06-30,51,21.045832,0.2,Sumatera Utara
60804,2019-07-01,51,21.291666,0.1,Sumatera Utara
60805,2019-07-02,51,21.370832,0.3,Sumatera Utara
60806,2019-07-03,55,20.683332,2.1999998,Sumatera Utara
60807,2019-07-04,51,20.908335,0.8,Sumatera Utara
60808,2019-07-05,53,20.816664,1.5,Sumatera Utara
60809,2019-07-06,63,20.341667,14.8,Sumatera Utara
60810,2019-07-07,55,20.120832,1.6,Sumatera Utara
60811,2019-07-08,63,20.070833,8.3,Sumatera Utara
60812,2019-07-09,63,19.6875,9.200001,Sumatera Utara
60813,2019-07-10,55,20.808332,2.3999999,Sumatera Utara
60814,2019-07-11,53,20.183332,2.0,Sumatera Utara
60815,2019-07-12,51,20.545835,1.6,Sumatera Utara
60816,2019-07-13,53,20.004168,1.4000001,Sumatera Utara
60817,2019-07-14,51,19.804165,1.2,Sumatera Utara
60818,2019-07-15,63,19.795832,10.300001,Sumatera Utara
60819,2019-07-16,63,19.9875,22.3,Sumatera Utara
60820,2019-07-17,61,20.441668,4.0,Sumatera Utara
60821,2019-07-18,63,20.195831,6.6000004,Sumatera Utara
60822,2019-07-19,63,20.6,12.1,Sumatera Utara
60823,2019-07-20,51,20.7875,0.90000004,Sumatera Utara
60824,2019-07-21,55,20.925001,3.5,Sumatera Utara
60825,2019-07-22,65,19.879166,16.4,Sumatera Utara
60826,2019-07-23,65,20.275,16.400002,Sumatera Utara
60827,2019-07-24,63,20.133335,16.5,Sumatera Utara
60828,2019-07-25,61,20.02083,4.9,Sumatera Utara
60829,2019-07-26,63,19.779167,11.3,Sumatera Utara
60830,2019-07-27,63,19.708334,12.6,Sumatera Utara
60831,2019-07-28,51,20.416666,2.1,Sumatera Utara
60832,2019-07-29,63,20.262499,4.9,Sumatera Utara
60833,2019-07-30,51,20.341665,0.7,Sumatera Utara
60834,2019-07-31,51,20.354168,1.0000001,Sumatera Utara
60835,2019-08-01,63,20.087498,6.2,Sumatera Utara
60836,2019-08-02,51,20.270834,0.4,Sumatera Utara
60837,2019-08-03,51,20.045834,0.2,Sumatera Utara
60838,2019-08-04,51,20.804167,0.1,Sumatera Utara
60839,2019-08-05,3,20.658335,0.0,Sumatera Utara
60840,2019-08-06,3,20.750002,0.0,Sumatera Utara
60841,2019-08-07,51,20.912498,0.4,Sumatera Utara
60842,2019-08-08,51,20.945831,1.6000001,Sumatera Utara
60843,2019-08-09,61,19.766665,6.0,Sumatera Utara
60844,2019-08-10,51,20.666666,1.9000001,Sumatera Utara
60845,2019-08-11,51,20.941668,1.5000001,Sumatera Utara
60846,2019-08-12,61,20.762499,3.4,Sumatera Utara
60847,2019-08-13,53,20.570833,1.9,Sumatera Utara
60848,2019-08-14,63,20.075,23.0,Sumatera Utara
60849,2019-08-15,61,19.550001,8.999999,Sumatera Utara
60850,2019-08-16,61,19.812502,6.6,Sumatera Utara
60851,2019-08-17,51,20.683334,0.2,Sumatera Utara
60852,2019-08-18,61,19.829168,7.1,Sumatera Utara
60853,2019-08-19,53,20.65833,1.5,Sumatera Utara
60854,2019-08-20,63,20.441666,7.6,Sumatera Utara
60855,2019-08-21,61,19.529165,9.1,Sumatera Utara
60856,2019-08-22,61,19.716667,5.4,Sumatera Utara
60857,2019-08-23,63,20.129166,17.9,Sumatera Utara
60858,2019-08-24,63,19.670835,20.6,Sumatera Utara
60859,2019-08-25,63,19.454166,6.6,Sumatera Utara
60860,2019-08-26,63,19.608334,12.399999,Sumatera Utara
60861,2019-08-27,63,19.195831,22.9,Sumatera Utara
60862,2019-08-28,63,19.629168,4.6000004,Sumatera Utara
60863,2019-08-29,3,20.400002,0.0,Sumatera Utara
60864,2019-08-30,63,20.016665,5.7000003,Sumatera Utara
60865,2019-08-31,63,19.941668,12.800001,Sumatera Utara
60866,2019-09-01,63,19.9375,13.9,Sumatera Utara
60867,2019-09-02,63,20.283335,9.200001,Sumatera Utara
60868,2019-09-03,61,20.391666,6.2000003,Sumatera Utara
60869,2019-09-04,51,20.841665,0.6,Sumatera Utara
60870,2019-09-05,51,21.033335,0.4,Sumatera Utara
60871,2019-09-06,3,21.208332,0.0,Sumatera Utara
60872,2019-09-07,63,20.437502,8.0,Sumatera Utara
60873,2019-09-08,55,20.416666,2.3000002,Sumatera Utara
60874,2019-09-09,61,20.341665,2.6,Sumatera Utara
60875,2019-09-10,51,20.4375,1.2,Sumatera Utara
60876,2019-09-11,51,20.295834,2.1000001,Sumatera Utara
60877,2019-09-12,51,20.195833,1.4000001,Sumatera Utara
60878,2019-09-13,63,20.037502,8.5,Sumatera Utara
60879,2019-09-14,53,20.066666,5.4,Sumatera Utara
60880,2019-09-15,3,20.375002,0.0,Sumatera Utara
60881,2019-09-16,51,19.808336,0.1,Sumatera Utara
60882,2019-09-17,63,20.2125,7.3,Sumatera Utara
60883,2019-09-18,63,20.083332,8.299999,Sumatera Utara
60884,2019-09-19,63,20.675001,4.3999996,Sumatera Utara
60885,2019-09-20,63,20.012499,11.6,Sumatera Utara
60886,2019-09-21,63,20.066668,7.5,Sumatera Utara
60887,2019-09-22,51,20.729166,2.5000002,Sumatera Utara
60888,2019-09-23,51,20.525,0.1,Sumatera Utara
60889,2019-09-24,53,20.108332,4.0,Sumatera Utara
60890,2019-09-25,55,19.633333,7.999999,Sumatera Utara
60891,2019-09-26,63,19.625002,16.4,Sumatera Utara
60892,2019-09-27,53,19.908333,2.9,Sumatera Utara
60893,2019-09-28,63,19.300001,11.500001,Sumatera Utara
60894,2019-09-29,63,19.158335,10.4,Sumatera Utara
60895,2019-09-30,63,19.704168,11.300001,Sumatera Utara
60896,2019-10-01,63,19.658335,22.600002,Sumatera Utara
60897,2019-10-02,63,19.462498,9.3,Sumatera Utara
60898,2019-10-03,63,19.195833,11.7,Sumatera Utara
60899,2019-10-04,53,19.691666,2.6999998,Sumatera Utara
60900,2019-10-05,63,19.737501,9.0,Sumatera Utara
60901,2019-10-06,63,19.449999,8.700001,Sumatera Utara
60902,2019-10-07,63,19.545832,19.4,Sumatera Utara
60903,2019-10-08,65,19.658335,28.7,Sumatera Utara
60904,2019-10-09,63,19.4,20.5,Sumatera Utara
60905,2019-10-10,63,19.7,5.9,Sumatera Utara
60906,2019-10-11,63,19.637499,9.3,Sumatera Utara
60907,2019-10-12,63,19.554167,13.899999,Sumatera Utara
60908,2019-10-13,63,19.725,11.9,Sumatera Utara
60909,2019-10-14,63,19.416668,14.8,Sumatera Utara
60910,2019-10-15,61,19.8,5.9,Sumatera Utara
60911,2019-10-16,53,20.4,2.2,Sumatera Utara
60912,2019-10-17,61,20.270834,5.3,Sumatera Utara
60913,2019-10-18,61,19.591667,9.0,Sumatera Utara
60914,2019-10-19,61,19.895832,10.3,Sumatera Utara
60915,2019-10-20,63,20.229166,8.700001,Sumatera Utara
60916,2019-10-21,63,20.137499,10.7,Sumatera Utara
60917,2019-10-22,63,19.754168,21.200003,Sumatera Utara
60918,2019-10-23,61,19.970833,6.6000004,Sumatera Utara
60919,2019-10-24,51,19.875,1.3,Sumatera Utara
60920,2019-10-25,63,19.633333,18.6,Sumatera Utara
60921,2019-10-26,63,19.458334,11.300001,Sumatera Utara
60922,2019-10-27,63,19.679165,20.1,Sumatera Utara
60923,2019-10-28,63,19.9125,14.599999,Sumatera Utara
60924,2019-10-29,63,19.654167,17.800001,Sumatera Utara
60925,2019-10-30,63,19.441666,17.400002,Sumatera Utara
60926,2019-10-31,63,19.475,13.400002,Sumatera Utara
60927,2019-11-01,63,19.558332,20.5,Sumatera Utara
60928,2019-11-02,53,19.541664,5.8999996,Sumatera Utara
60929,2019-11-03,53,19.704166,3.0000002,Sumatera Utara
60930,2019-11-04,51,20.325003,0.3,Sumatera Utara
60931,2019-11-05,61,19.837503,3.2,Sumatera Utara
60932,2019-11-06,61,19.979168,2.3999999,Sumatera Utara
60933,2019-11-07,63,20.095835,7.2,Sumatera Utara
60934,2019-11-08,55,19.779165,5.8000007,Sumatera Utara
60935,2019-11-09,63,19.979166,10.4,Sumatera Utara
60936,2019-11-10,61,19.65,2.8999999,Sumatera Utara
60937,2019-11-11,63,19.554167,8.0,Sumatera Utara
60938,2019-11-12,63,19.666666,11.000001,Sumatera Utara
60939,2019-11-13,63,19.762499,8.0,Sumatera Utara
60940,2019-11-14,61,19.758333,5.0,Sumatera Utara
60941,2019-11-15,63,19.429167,17.5,Sumatera Utara
60942,2019-11-16,63,19.5875,27.5,Sumatera Utara
60943,2019-11-17,51,20.312502,0.90000004,Sumatera Utara
60944,2019-11-18,63,19.508333,11.9,Sumatera Utara
60945,2019-11-19,63,19.27917,31.6,Sumatera Utara
60946,2019-11-20,63,19.887499,19.999998,Sumatera Utara
60947,2019-11-21,63,19.7375,20.600002,Sumatera Utara
60948,2019-11-22,63,19.637499,21.299997,Sumatera Utara
60949,2019-11-23,55,19.34167,9.800001,Sumatera Utara
60950,2019-11-24,61,19.862497,6.7000003,Sumatera Utara
60951,2019-11-25,61,19.775,6.3999996,Sumatera Utara
60952,2019-11-26,63,19.6375,4.2999997,Sumatera Utara
60953,2019-11-27,63,19.974997,11.6,Sumatera Utara
60954,2019-11-28,63,19.958334,9.900002,Sumatera Utara
60955,2019-11-29,63,19.808336,7.2999997,Sumatera Utara
60956,2019-11-30,53,20.2875,3.1999998,Sumatera Utara
60957,2019-12-01,63,20.09583,11.7,Sumatera Utara
60958,2019-12-02,63,19.545832,18.3,Sumatera Utara
60959,2019-12-03,63,19.208334,48.100006,Sumatera Utara
60960,2019-12-04,63,19.333334,11.7,Sumatera Utara
60961,2019-12-05,61,19.604166,6.8999996,Sumatera Utara
60962,2019-12-06,63,19.575,8.900001,Sumatera Utara
60963,2019-12-07,63,19.141668,10.5,Sumatera Utara
60964,2019-12-08,63,19.30833,12.900001,Sumatera Utara
60965,2019-12-09,63,19.354166,10.900001,Sumatera Utara
60966,2019-12-10,63,19.3125,13.6,Sumatera Utara
60967,2019-12-11,63,19.008333,15.9,Sumatera Utara
60968,2019-12-12,61,19.416668,4.9,Sumatera Utara
60969,2019-12-13,51,19.775,1.2000002,Sumatera Utara
60970,2019-12-14,61,18.612501,11.299999,Sumatera Utara
60971,2019-12-15,63,19.075003,34.699997,Sumatera Utara
60972,2019-12-16,63,19.570833,29.999998,Sumatera Utara
60973,2019-12-17,55,19.550001,4.2,Sumatera Utara
60974,2019-12-18,63,19.533335,16.899998,Sumatera Utara
60975,2019-12-19,51,20.308332,1.5000001,Sumatera Utara
60976,2019-12-20,61,20.0625,6.4999995,Sumatera Utara
60977,2019-12-21,63,19.633335,22.3,Sumatera Utara
60978,2019-12-22,61,19.508333,10.1,Sumatera Utara
60979,2019-12-23,63,19.666666,16.5,Sumatera Utara
60980,2019-12-24,61,20.329168,7.5,Sumatera Utara
60981,2019-12-25,65,19.804169,18.8,Sumatera Utara
60982,2019-12-26,63,19.883335,18.700003,Sumatera Utara
60983,2019-12-27,63,20.195831,5.1000004,Sumatera Utara
60984,2019-12-28,61,20.249998,8.4,Sumatera Utara
60985,2019-12-29,63,20.008331,9.7,Sumatera Utara
60986,2019-12-30,61,19.933334,5.8999996,Sumatera Utara
60987,2019-12-31,61,19.54583,5.2,Sumatera Utara
60988,2020-01-01,51,19.512503,2.7,Sumatera Utara
60989,2020-01-02,51,19.825,0.8000001,Sumatera Utara
60990,2020-01-03,53,20.166668,2.9,Sumatera Utara
60991,2020-01-04,61,19.683334,4.8999996,Sumatera Utara
60992,2020-01-05,53,19.941668,1.9000001,Sumatera Utara
60993,2020-01-06,3,19.875002,0.0,Sumatera Utara
60994,2020-01-07,3,20.141668,0.0,Sumatera Utara
60995,2020-01-08,51,20.304165,0.2,Sumatera Utara
60996,2020-01-09,63,20.1125,18.9,Sumatera Utara
60997,2020-01-10,63,19.633333,34.600002,Sumatera Utara
60998,2020-01-11,63,19.658335,12.700001,Sumatera Utara
60999,2020-01-12,63,19.6375,14.2,Sumatera Utara
61000,2020-01-13,61,20.316666,4.2000003,Sumatera Utara
61001,2020-01-14,51,20.475,0.3,Sumatera Utara
61002,2020-01-15,51,20.324999,1.8,Sumatera Utara
61003,2020-01-16,53,20.645834,2.2,Sumatera Utara
61004,2020-01-17,61,20.183332,9.299999,Sumatera Utara
61005,2020-01-18,51,20.191666,0.6,Sumatera Utara
61006,2020-01-19,61,20.44167,3.3999996,Sumatera Utara
61007,2020-01-20,63,20.262499,10.400001,Sumatera Utara
61008,2020-01-21,63,20.020834,6.7,Sumatera Utara
61009,2020-01-22,51,20.408333,1.4000001,Sumatera Utara
61010,2020-01-23,51,20.595835,1.4000001,Sumatera Utara
61011,2020-01-24,3,20.566666,0.0,Sumatera Utara
61012,2020-01-25,61,21.158335,2.5,Sumatera Utara
61013,2020-01-26,65,20.591665,15.499999,Sumatera Utara
61014,2020-01-27,63,20.3375,8.2,Sumatera Utara
61015,2020-01-28,63,20.449999,16.9,Sumatera Utara
61016,2020-01-29,63,19.1,55.2,Sumatera Utara
61017,2020-01-30,53,20.041668,4.0,Sumatera Utara
61018,2020-01-31,61,19.775,5.3,Sumatera Utara
61019,2020-02-01,53,19.787498,3.2,Sumatera Utara
61020,2020-02-02,51,20.141666,2.5,Sumatera Utara
61021,2020-02-03,63,19.708334,8.599999,Sumatera Utara
61022,2020-02-04,51,19.937502,0.2,Sumatera Utara
61023,2020-02-05,51,20.154167,1.3000001,Sumatera Utara
61024,2020-02-06,61,19.962502,7.3000007,Sumatera Utara
61025,2020-02-07,63,19.616667,10.8,Sumatera Utara
61026,2020-02-08,61,19.695833,5.1000004,Sumatera Utara
61027,2020-02-09,51,19.841665,1.4000001,Sumatera Utara
61028,2020-02-10,63,19.53333,5.7,Sumatera Utara
61029,2020-02-11,63,19.970835,5.3999996,Sumatera Utara
61030,2020-02-12,51,20.795832,1.2,Sumatera Utara
61031,2020-02-13,63,20.637503,7.9999995,Sumatera Utara
61032,2020-02-14,63,20.2875,15.5,Sumatera Utara
61033,2020-02-15,63,19.758333,20.4,Sumatera Utara
61034,2020-02-16,61,20.566666,4.1,Sumatera Utara
61035,2020-02-17,63,20.283333,7.7999997,Sumatera Utara
61036,2020-02-18,61,19.1875,8.299999,Sumatera Utara
61037,2020-02-19,51,19.733334,2.8000002,Sumatera Utara
61038,2020-02-20,51,19.754164,1.7000002,Sumatera Utara
61039,2020-02-21,51,19.533333,1.4000001,Sumatera Utara
61040,2020-02-22,51,19.429167,0.2,Sumatera Utara
61041,2020-02-23,3,19.574999,0.0,Sumatera Utara
61042,2020-02-24,51,20.012499,0.1,Sumatera Utara
61043,2020-02-25,51,20.654167,1.3000001,Sumatera Utara
61044,2020-02-26,53,20.720835,1.9000001,Sumatera Utara
61045,2020-02-27,51,21.016666,1.6999999,Sumatera Utara
61046,2020-02-28,53,20.6,1.8,Sumatera Utara
61047,2020-02-29,3,21.095835,0.0,Sumatera Utara
61048,2020-03-01,61,20.879168,3.9999998,Sumatera Utara
61049,2020-03-02,63,20.829168,18.5,Sumatera Utara
61050,2020-03-03,51,20.920835,0.1,Sumatera Utara
61051,2020-03-04,51,21.608335,0.3,Sumatera Utara
61052,2020-03-05,61,20.683332,6.7,Sumatera Utara
61053,2020-03-06,63,19.908333,22.3,Sumatera Utara
61054,2020-03-07,63,19.916666,24.099998,Sumatera Utara
61055,2020-03-08,61,21.3375,4.1,Sumatera Utara
61056,2020-03-09,63,21.137499,7.1,Sumatera Utara
61057,2020-03-10,63,21.0875,7.6,Sumatera Utara
61058,2020-03-11,63,20.358335,15.2,Sumatera Utara
61059,2020-03-12,63,20.916668,12.5,Sumatera Utara
61060,2020-03-13,51,20.833334,0.2,Sumatera Utara
61061,2020-03-14,51,21.191666,1.6000001,Sumatera Utara
61062,2020-03-15,61,20.987497,3.7,Sumatera Utara
61063,2020-03-16,61,20.499998,4.7,Sumatera Utara
61064,2020-03-17,55,20.949999,1.9000001,Sumatera Utara
61065,2020-03-18,61,20.654165,6.5,Sumatera Utara
61066,2020-03-19,55,20.762503,4.0000005,Sumatera Utara
61067,2020-03-20,63,20.058332,4.7999997,Sumatera Utara
61068,2020-03-21,63,20.062502,13.2,Sumatera Utara
61069,2020-03-22,63,20.074999,9.5,Sumatera Utara
61070,2020-03-23,63,20.004168,11.599999,Sumatera Utara
61071,2020-03-24,61,20.4875,3.1999998,Sumatera Utara
61072,2020-03-25,63,20.266666,15.400001,Sumatera Utara
61073,2020-03-26,63,20.408335,8.599999,Sumatera Utara
61074,2020-03-27,63,20.45,10.399999,Sumatera Utara
61075,2020-03-28,63,20.925001,8.6,Sumatera Utara
61076,2020-03-29,63,20.883333,14.800001,Sumatera Utara
61077,2020-03-30,61,20.233335,10.3,Sumatera Utara
61078,2020-03-31,65,20.645834,25.8,Sumatera Utara
61079,2020-04-01,63,20.779165,24.5,Sumatera Utara
61080,2020-04-02,63,20.15417,25.800001,Sumatera Utara
61081,2020-04-03,63,20.154165,9.1,Sumatera Utara
61082,2020-04-04,63,20.491665,16.3,Sumatera Utara
61083,2020-04-05,61,20.12083,19.699997,Sumatera Utara
61084,2020-04-06,63,20.0,16.8,Sumatera Utara
61085,2020-04-07,65,20.1625,20.2,Sumatera Utara
61086,2020-04-08,65,20.266665,23.399998,Sumatera Utara
61087,2020-04-09,61,20.3125,5.799999,Sumatera Utara
61088,2020-04-10,51,20.633333,0.3,Sumatera Utara
61089,2020-04-11,51,20.929169,0.5,Sumatera Utara
61090,2020-04-12,63,21.141666,11.900001,Sumatera Utara
61091,2020-04-13,63,20.750002,18.699999,Sumatera Utara
61092,2020-04-14,63,20.475,31.700003,Sumatera Utara
61093,2020-04-15,53,21.062498,3.0,Sumatera Utara
61094,2020-04-16,63,20.241667,9.199999,Sumatera Utara
61095,2020-04-17,63,20.208334,17.499998,Sumatera Utara
61096,2020-04-18,63,20.316666,14.7,Sumatera Utara
61097,2020-04-19,61,20.925001,4.5,Sumatera Utara
61098,2020-04-20,51,21.291668,1.6,Sumatera Utara
61099,2020-04-21,63,21.195835,8.2,Sumatera Utara
61100,2020-04-22,63,21.129168,14.6,Sumatera Utara
61101,2020-04-23,63,20.558332,8.1,Sumatera Utara
61102,2020-04-24,63,20.500002,27.999998,Sumatera Utara
61103,2020-04-25,63,19.975,30.4,Sumatera Utara
61104,2020-04-26,61,19.9125,12.2,Sumatera Utara
61105,2020-04-27,63,20.358335,20.9,Sumatera Utara
61106,2020-04-28,63,20.316666,12.2,Sumatera Utara
61107,2020-04-29,61,20.2125,19.800003,Sumatera Utara
61108,2020-04-30,63,20.054169,42.7,Sumatera Utara
61109,2020-05-01,63,19.929167,27.600002,Sumatera Utara
61110,2020-05-02,53,20.116665,8.1,Sumatera Utara
61111,2020-05-03,51,20.420834,1.2,Sumatera Utara
61112,2020-05-04,61,20.550001,4.4999995,Sumatera Utara
61113,2020-05-05,63,20.820833,8.099999,Sumatera Utara
61114,2020-05-06,51,21.383333,1.5000001,Sumatera Utara
61115,2020-05-07,63,21.358332,17.600002,Sumatera Utara
61116,2020-05-08,53,21.795832,1.7,Sumatera Utara
61117,2020-05-09,61,21.208334,3.1000001,Sumatera Utara
61118,2020-05-10,63,21.029165,9.4,Sumatera Utara
61119,2020-05-11,61,21.487497,4.0,Sumatera Utara
61120,2020-05-12,51,21.379166,0.9000001,Sumatera Utara
61121,2020-05-13,61,21.512499,1.9,Sumatera Utara
61122,2020-05-14,63,21.254168,14.900001,Sumatera Utara
61123,2020-05-15,63,21.591667,5.2999997,Sumatera Utara
61124,2020-05-16,61,21.05,9.3,Sumatera Utara
61125,2020-05-17,65,20.320833,95.5,Sumatera Utara
61126,2020-05-18,51,22.033335,1.2,Sumatera Utara
61127,2020-05-19,63,21.333334,15.0,Sumatera Utara
61128,2020-05-20,51,21.454165,0.1,Sumatera Utara
61129,2020-05-21,61,21.308332,2.8000002,Sumatera Utara
61130,2020-05-22,61,20.9125,9.900001,Sumatera Utara
61131,2020-05-23,61,20.858334,6.0000005,Sumatera Utara
61132,2020-05-24,61,21.199999,4.1,Sumatera Utara
61133,2020-05-25,65,21.174997,13.099999,Sumatera Utara
61134,2020-05-26,61,20.458332,9.700002,Sumatera Utara
61135,2020-05-27,63,21.154165,3.5,Sumatera Utara
61136,2020-05-28,63,21.28333,5.7999997,Sumatera Utara
61137,2020-05-29,53,21.387503,1.2,Sumatera Utara
61138,2020-05-30,61,21.15,8.5,Sumatera Utara
61139,2020-05-31,61,20.72083,5.2,Sumatera Utara
61140,2020-06-01,51,21.250002,0.70000005,Sumatera Utara
61141,2020-06-02,51,21.183332,0.8,Sumatera Utara
61142,2020-06-03,61,20.879168,7.9000006,Sumatera Utara
61143,2020-06-04,63,20.312502,11.1,Sumatera Utara
61144,2020-06-05,63,19.966667,18.700003,Sumatera Utara
61145,2020-06-06,53,20.712502,2.8999999,Sumatera Utara
61146,2020-06-07,51,20.970835,0.4,Sumatera Utara
61147,2020-06-08,51,21.004168,0.1,Sumatera Utara
61148,2020-06-09,55,21.3375,1.5000001,Sumatera Utara
61149,2020-06-10,3,21.454165,0.0,Sumatera Utara
61150,2020-06-11,61,20.720835,13.0,Sumatera Utara
61151,2020-06-12,63,19.799997,25.9,Sumatera Utara
61152,2020-06-13,63,20.562502,5.2999997,Sumatera Utara
61153,2020-06-14,55,20.658335,3.0,Sumatera Utara
61154,2020-06-15,61,21.145836,3.7,Sumatera Utara
61155,2020-06-16,65,19.991669,19.800001,Sumatera Utara
61156,2020-06-17,63,19.712496,20.0,Sumatera Utara
61157,2020-06-18,63,19.737501,19.899998,Sumatera Utara
61158,2020-06-19,63,20.254168,16.0,Sumatera Utara
61159,2020-06-20,61,19.820833,16.400002,Sumatera Utara
61160,2020-06-21,63,20.254164,11.300001,Sumatera Utara
61161,2020-06-22,55,19.908335,9.6,Sumatera Utara
61162,2020-06-23,61,20.541666,4.5,Sumatera Utara
61163,2020-06-24,53,20.499998,1.7000002,Sumatera Utara
61164,2020-06-25,51,20.658333,0.5,Sumatera Utara
61165,2020-06-26,2,20.979166,0.0,Sumatera Utara
61166,2020-06-27,3,21.170832,0.0,Sumatera Utara
61167,2020-06-28,3,21.083334,0.0,Sumatera Utara
61168,2020-06-29,1,21.045835,0.0,Sumatera Utara
61169,2020-06-30,53,20.949999,1.8000002,Sumatera Utara
61170,2020-07-01,63,20.420832,5.7,Sumatera Utara
61171,2020-07-02,51,20.941668,0.3,Sumatera Utara
61172,2020-07-03,51,20.979166,0.1,Sumatera Utara
61173,2020-07-04,53,20.6,1.0,Sumatera Utara
61174,2020-07-05,51,20.470835,0.7,Sumatera Utara
61175,2020-07-06,63,20.0625,8.799999,Sumatera Utara
61176,2020-07-07,63,18.945833,23.6,Sumatera Utara
61177,2020-07-08,61,18.816668,23.2,Sumatera Utara
61178,2020-07-09,55,19.383333,2.2,Sumatera Utara
61179,2020-07-10,51,20.320833,0.4,Sumatera Utara
61180,2020-07-11,63,19.620832,22.2,Sumatera Utara
61181,2020-07-12,63,19.849998,6.0999994,Sumatera Utara
61182,2020-07-13,53,19.825,6.1,Sumatera Utara
61183,2020-07-14,53,20.533333,2.0,Sumatera Utara
61184,2020-07-15,53,20.354166,1.4000001,Sumatera Utara
61185,2020-07-16,61,20.074999,8.9,Sumatera Utara
61186,2020-07-17,63,19.958334,19.200003,Sumatera Utara
61187,2020-07-18,63,19.329166,14.0,Sumatera Utara
61188,2020-07-19,63,20.3875,4.2,Sumatera Utara
61189,2020-07-20,61,19.966665,4.6,Sumatera Utara
61190,2020-07-21,63,19.916666,9.0,Sumatera Utara
61191,2020-07-22,65,19.233332,26.0,Sumatera Utara
61192,2020-07-23,63,19.741669,10.500001,Sumatera Utara
61193,2020-07-24,63,19.3,11.4,Sumatera Utara
61194,2020-07-25,63,20.029167,15.8,Sumatera Utara
61195,2020-07-26,63,20.079166,11.900001,Sumatera Utara
61196,2020-07-27,63,19.65,23.400003,Sumatera Utara
61197,2020-07-28,61,19.345835,17.5,Sumatera Utara
61198,2020-07-29,53,19.804163,2.0,Sumatera Utara
61199,2020-07-30,51,20.862501,0.4,Sumatera Utara
61200,2020-07-31,55,19.812502,4.8999996,Sumatera Utara
61201,2020-08-01,3,20.995834,0.0,Sumatera Utara
61202,2020-08-02,51,20.820835,0.1,Sumatera Utara
61203,2020-08-03,63,20.579165,6.8,Sumatera Utara
61204,2020-08-04,51,20.991667,0.4,Sumatera Utara
61205,2020-08-05,51,21.10417,0.1,Sumatera Utara
61206,2020-08-06,3,21.433332,0.0,Sumatera Utara
61207,2020-08-07,3,21.53333,0.0,Sumatera Utara
61208,2020-08-08,51,21.512499,0.3,Sumatera Utara
61209,2020-08-09,51,21.424997,0.3,Sumatera Utara
61210,2020-08-10,1,21.395834,0.0,Sumatera Utara
61211,2020-08-11,63,20.949999,6.6,Sumatera Utara
61212,2020-08-12,55,20.683332,2.2,Sumatera Utara
61213,2020-08-13,51,20.762499,1.7000002,Sumatera Utara
61214,2020-08-14,63,20.191668,7.799999,Sumatera Utara
61215,2020-08-15,63,20.395834,8.3,Sumatera Utara
61216,2020-08-16,61,20.412498,5.0,Sumatera Utara
